image_name,image_path,label_name,label_num
focused_402.png,data/focused/focused_402.png,focused,1
happy_285.png,data/happy/happy_285.png,happy,2
angry_212.png,data/angry/angry_212.png,angry,0
focused_125.jpg,data/focused/focused_125.jpg,focused,1
happy_43.png,data/happy/happy_43.png,happy,2
focused_185.png,data/focused/focused_185.png,focused,1
happy_479.jpg,data/happy/happy_479.jpg,happy,2
happy_495.png,data/happy/happy_495.png,happy,2
angry_404.png,data/angry/angry_404.png,angry,0
focused_309.png,data/focused/focused_309.png,focused,1
angry_231.png,data/angry/angry_231.png,angry,0
happy_5.png,data/happy/happy_5.png,happy,2
angry_175.png,data/angry/angry_175.png,angry,0
angry_20.png,data/angry/angry_20.png,angry,0
angry_18.png,data/angry/angry_18.png,angry,0
angry_248.png,data/angry/angry_248.png,angry,0
angry_45.jpg,data/angry/angry_45.jpg,angry,0
focused_237.jpg,data/focused/focused_237.jpg,focused,1
neutral_40.png,data/neutral/neutral_40.png,neutral,3
neutral_190.jpg,data/neutral/neutral_190.jpg,neutral,3
happy_360.jpg,data/happy/happy_360.jpg,happy,2
happy_91.png,data/happy/happy_91.png,happy,2
neutral_276.png,data/neutral/neutral_276.png,neutral,3
angry_465.jpg,data/angry/angry_465.jpg,angry,0
neutral_225.png,data/neutral/neutral_225.png,neutral,3
angry_391.jpg,data/angry/angry_391.jpg,angry,0
happy_141.png,data/happy/happy_141.png,happy,2
neutral_153.jpg,data/neutral/neutral_153.jpg,neutral,3
focused_112.png,data/focused/focused_112.png,focused,1
neutral_109.png,data/neutral/neutral_109.png,neutral,3
happy_447.png,data/happy/happy_447.png,happy,2
neutral_114.png,data/neutral/neutral_114.png,neutral,3
focused_319.png,data/focused/focused_319.png,focused,1
angry_160.png,data/angry/angry_160.png,angry,0
happy_46.png,data/happy/happy_46.png,happy,2
neutral_283.png,data/neutral/neutral_283.png,neutral,3
focused_306.png,data/focused/focused_306.png,focused,1
neutral_322.png,data/neutral/neutral_322.png,neutral,3
happy_208.jpg,data/happy/happy_208.jpg,happy,2
focused_445.png,data/focused/focused_445.png,focused,1
happy_343.jpg,data/happy/happy_343.jpg,happy,2
angry_383.png,data/angry/angry_383.png,angry,0
happy_203.jpg,data/happy/happy_203.jpg,happy,2
neutral_320.png,data/neutral/neutral_320.png,neutral,3
happy_18.png,data/happy/happy_18.png,happy,2
angry_401.png,data/angry/angry_401.png,angry,0
angry_11.png,data/angry/angry_11.png,angry,0
neutral_324.png,data/neutral/neutral_324.png,neutral,3
focused_273.png,data/focused/focused_273.png,focused,1
angry_371.png,data/angry/angry_371.png,angry,0
angry_310.jpg,data/angry/angry_310.jpg,angry,0
focused_151.png,data/focused/focused_151.png,focused,1
angry_413.png,data/angry/angry_413.png,angry,0
focused_440.png,data/focused/focused_440.png,focused,1
focused_315.png,data/focused/focused_315.png,focused,1
angry_47.jpg,data/angry/angry_47.jpg,angry,0
neutral_263.png,data/neutral/neutral_263.png,neutral,3
focused_78.png,data/focused/focused_78.png,focused,1
focused_166.png,data/focused/focused_166.png,focused,1
happy_87.jpg,data/happy/happy_87.jpg,happy,2
neutral_409.png,data/neutral/neutral_409.png,neutral,3
happy_161.jpg,data/happy/happy_161.jpg,happy,2
neutral_143.png,data/neutral/neutral_143.png,neutral,3
focused_307.png,data/focused/focused_307.png,focused,1
happy_279.png,data/happy/happy_279.png,happy,2
angry_211.png,data/angry/angry_211.png,angry,0
happy_8.jpg,data/happy/happy_8.jpg,happy,2
angry_28.png,data/angry/angry_28.png,angry,0
happy_69.png,data/happy/happy_69.png,happy,2
happy_485.jpg,data/happy/happy_485.jpg,happy,2
angry_60.jpg,data/angry/angry_60.jpg,angry,0
focused_414.png,data/focused/focused_414.png,focused,1
happy_415.png,data/happy/happy_415.png,happy,2
angry_109.png,data/angry/angry_109.png,angry,0
angry_444.png,data/angry/angry_444.png,angry,0
focused_472.png,data/focused/focused_472.png,focused,1
neutral_445.png,data/neutral/neutral_445.png,neutral,3
focused_361.png,data/focused/focused_361.png,focused,1
angry_203.png,data/angry/angry_203.png,angry,0
neutral_55.png,data/neutral/neutral_55.png,neutral,3
focused_178.png,data/focused/focused_178.png,focused,1
happy_462.png,data/happy/happy_462.png,happy,2
focused_148.png,data/focused/focused_148.png,focused,1
angry_196.jpg,data/angry/angry_196.jpg,angry,0
focused_59.png,data/focused/focused_59.png,focused,1
angry_392.jpg,data/angry/angry_392.jpg,angry,0
happy_389.jpg,data/happy/happy_389.jpg,happy,2
happy_113.png,data/happy/happy_113.png,happy,2
happy_219.jpg,data/happy/happy_219.jpg,happy,2
neutral_144.png,data/neutral/neutral_144.png,neutral,3
happy_191.png,data/happy/happy_191.png,happy,2
focused_38.png,data/focused/focused_38.png,focused,1
focused_338.png,data/focused/focused_338.png,focused,1
focused_437.png,data/focused/focused_437.png,focused,1
happy_56.png,data/happy/happy_56.png,happy,2
happy_391.png,data/happy/happy_391.png,happy,2
neutral_211.png,data/neutral/neutral_211.png,neutral,3
angry_246.jpg,data/angry/angry_246.jpg,angry,0
neutral_161.png,data/neutral/neutral_161.png,neutral,3
happy_471.jpg,data/happy/happy_471.jpg,happy,2
angry_166.jpg,data/angry/angry_166.jpg,angry,0
focused_171.png,data/focused/focused_171.png,focused,1
happy_350.png,data/happy/happy_350.png,happy,2
angry_59.jpg,data/angry/angry_59.jpg,angry,0
focused_31.png,data/focused/focused_31.png,focused,1
focused_87.jpg,data/focused/focused_87.jpg,focused,1
focused_459.png,data/focused/focused_459.png,focused,1
focused_411.png,data/focused/focused_411.png,focused,1
angry_134.jpg,data/angry/angry_134.jpg,angry,0
happy_240.jpg,data/happy/happy_240.jpg,happy,2
focused_11.png,data/focused/focused_11.png,focused,1
angry_66.png,data/angry/angry_66.png,angry,0
happy_387.png,data/happy/happy_387.png,happy,2
happy_170.png,data/happy/happy_170.png,happy,2
happy_373.png,data/happy/happy_373.png,happy,2
neutral_455.png,data/neutral/neutral_455.png,neutral,3
neutral_493.png,data/neutral/neutral_493.png,neutral,3
neutral_10.png,data/neutral/neutral_10.png,neutral,3
focused_146.png,data/focused/focused_146.png,focused,1
angry_182.png,data/angry/angry_182.png,angry,0
neutral_82.png,data/neutral/neutral_82.png,neutral,3
neutral_6.png,data/neutral/neutral_6.png,neutral,3
angry_146.png,data/angry/angry_146.png,angry,0
happy_384.png,data/happy/happy_384.png,happy,2
neutral_12.png,data/neutral/neutral_12.png,neutral,3
focused_464.png,data/focused/focused_464.png,focused,1
focused_228.png,data/focused/focused_228.png,focused,1
focused_484.png,data/focused/focused_484.png,focused,1
focused_126.png,data/focused/focused_126.png,focused,1
happy_363.jpg,data/happy/happy_363.jpg,happy,2
neutral_87.png,data/neutral/neutral_87.png,neutral,3
focused_493.png,data/focused/focused_493.png,focused,1
angry_390.jpg,data/angry/angry_390.jpg,angry,0
neutral_198.png,data/neutral/neutral_198.png,neutral,3
focused_174.png,data/focused/focused_174.png,focused,1
angry_12.png,data/angry/angry_12.png,angry,0
angry_309.png,data/angry/angry_309.png,angry,0
neutral_147.png,data/neutral/neutral_147.png,neutral,3
focused_465.png,data/focused/focused_465.png,focused,1
angry_51.jpg,data/angry/angry_51.jpg,angry,0
angry_448.jpg,data/angry/angry_448.jpg,angry,0
neutral_356.png,data/neutral/neutral_356.png,neutral,3
angry_102.jpg,data/angry/angry_102.jpg,angry,0
neutral_208.png,data/neutral/neutral_208.png,neutral,3
focused_353.png,data/focused/focused_353.png,focused,1
happy_168.png,data/happy/happy_168.png,happy,2
neutral_125.png,data/neutral/neutral_125.png,neutral,3
happy_55.png,data/happy/happy_55.png,happy,2
angry_113.png,data/angry/angry_113.png,angry,0
focused_119.png,data/focused/focused_119.png,focused,1
angry_408.jpg,data/angry/angry_408.jpg,angry,0
angry_360.jpg,data/angry/angry_360.jpg,angry,0
focused_94.png,data/focused/focused_94.png,focused,1
happy_234.png,data/happy/happy_234.png,happy,2
neutral_376.png,data/neutral/neutral_376.png,neutral,3
happy_458.jpg,data/happy/happy_458.jpg,happy,2
neutral_32.png,data/neutral/neutral_32.png,neutral,3
focused_502.jpg,data/focused/focused_502.jpg,focused,1
focused_173.png,data/focused/focused_173.png,focused,1
neutral_357.png,data/neutral/neutral_357.png,neutral,3
focused_103.png,data/focused/focused_103.png,focused,1
happy_357.jpg,data/happy/happy_357.jpg,happy,2
focused_347.png,data/focused/focused_347.png,focused,1
angry_44.jpg,data/angry/angry_44.jpg,angry,0
neutral_301.png,data/neutral/neutral_301.png,neutral,3
happy_388.jpg,data/happy/happy_388.jpg,happy,2
focused_10.png,data/focused/focused_10.png,focused,1
angry_312.png,data/angry/angry_312.png,angry,0
focused_491.png,data/focused/focused_491.png,focused,1
neutral_163.png,data/neutral/neutral_163.png,neutral,3
focused_372.png,data/focused/focused_372.png,focused,1
happy_114.png,data/happy/happy_114.png,happy,2
focused_85.png,data/focused/focused_85.png,focused,1
angry_204.png,data/angry/angry_204.png,angry,0
focused_461.png,data/focused/focused_461.png,focused,1
happy_50.png,data/happy/happy_50.png,happy,2
neutral_98.jpg,data/neutral/neutral_98.jpg,neutral,3
angry_296.png,data/angry/angry_296.png,angry,0
angry_251.jpg,data/angry/angry_251.jpg,angry,0
neutral_430.png,data/neutral/neutral_430.png,neutral,3
neutral_269.png,data/neutral/neutral_269.png,neutral,3
angry_386.png,data/angry/angry_386.png,angry,0
neutral_384.png,data/neutral/neutral_384.png,neutral,3
focused_275.png,data/focused/focused_275.png,focused,1
happy_390.jpg,data/happy/happy_390.jpg,happy,2
neutral_432.png,data/neutral/neutral_432.png,neutral,3
happy_3.jpg,data/happy/happy_3.jpg,happy,2
neutral_272.jpg,data/neutral/neutral_272.jpg,neutral,3
angry_344.png,data/angry/angry_344.png,angry,0
focused_221.png,data/focused/focused_221.png,focused,1
angry_238.jpg,data/angry/angry_238.jpg,angry,0
happy_135.png,data/happy/happy_135.png,happy,2
neutral_265.png,data/neutral/neutral_265.png,neutral,3
neutral_293.png,data/neutral/neutral_293.png,neutral,3
happy_432.jpg,data/happy/happy_432.jpg,happy,2
happy_489.png,data/happy/happy_489.png,happy,2
focused_425.png,data/focused/focused_425.png,focused,1
focused_210.png,data/focused/focused_210.png,focused,1
angry_5.png,data/angry/angry_5.png,angry,0
neutral_62.png,data/neutral/neutral_62.png,neutral,3
focused_130.png,data/focused/focused_130.png,focused,1
focused_49.png,data/focused/focused_49.png,focused,1
happy_320.png,data/happy/happy_320.png,happy,2
neutral_326.png,data/neutral/neutral_326.png,neutral,3
happy_398.png,data/happy/happy_398.png,happy,2
neutral_467.png,data/neutral/neutral_467.png,neutral,3
happy_103.png,data/happy/happy_103.png,happy,2
neutral_426.jpg,data/neutral/neutral_426.jpg,neutral,3
angry_184.png,data/angry/angry_184.png,angry,0
angry_473.jpg,data/angry/angry_473.jpg,angry,0
angry_177.png,data/angry/angry_177.png,angry,0
happy_271.png,data/happy/happy_271.png,happy,2
angry_366.jpg,data/angry/angry_366.jpg,angry,0
happy_6.png,data/happy/happy_6.png,happy,2
happy_453.png,data/happy/happy_453.png,happy,2
neutral_443.png,data/neutral/neutral_443.png,neutral,3
neutral_437.png,data/neutral/neutral_437.png,neutral,3
neutral_325.png,data/neutral/neutral_325.png,neutral,3
focused_211.png,data/focused/focused_211.png,focused,1
happy_351.png,data/happy/happy_351.png,happy,2
focused_479.png,data/focused/focused_479.png,focused,1
neutral_220.png,data/neutral/neutral_220.png,neutral,3
neutral_287.png,data/neutral/neutral_287.png,neutral,3
happy_117.png,data/happy/happy_117.png,happy,2
focused_310.png,data/focused/focused_310.png,focused,1
neutral_282.jpg,data/neutral/neutral_282.jpg,neutral,3
happy_292.jpg,data/happy/happy_292.jpg,happy,2
angry_73.png,data/angry/angry_73.png,angry,0
neutral_158.png,data/neutral/neutral_158.png,neutral,3
angry_159.png,data/angry/angry_159.png,angry,0
neutral_273.png,data/neutral/neutral_273.png,neutral,3
neutral_111.png,data/neutral/neutral_111.png,neutral,3
neutral_413.png,data/neutral/neutral_413.png,neutral,3
angry_152.jpg,data/angry/angry_152.jpg,angry,0
angry_252.jpg,data/angry/angry_252.jpg,angry,0
neutral_245.png,data/neutral/neutral_245.png,neutral,3
angry_150.jpg,data/angry/angry_150.jpg,angry,0
focused_79.png,data/focused/focused_79.png,focused,1
neutral_500.png,data/neutral/neutral_500.png,neutral,3
angry_234.png,data/angry/angry_234.png,angry,0
happy_64.png,data/happy/happy_64.png,happy,2
happy_201.png,data/happy/happy_201.png,happy,2
focused_113.png,data/focused/focused_113.png,focused,1
focused_391.png,data/focused/focused_391.png,focused,1
angry_208.png,data/angry/angry_208.png,angry,0
focused_214.jpg,data/focused/focused_214.jpg,focused,1
focused_201.png,data/focused/focused_201.png,focused,1
happy_456.jpg,data/happy/happy_456.jpg,happy,2
angry_423.jpg,data/angry/angry_423.jpg,angry,0
focused_271.png,data/focused/focused_271.png,focused,1
neutral_396.png,data/neutral/neutral_396.png,neutral,3
focused_290.png,data/focused/focused_290.png,focused,1
angry_213.jpg,data/angry/angry_213.jpg,angry,0
neutral_475.png,data/neutral/neutral_475.png,neutral,3
happy_260.png,data/happy/happy_260.png,happy,2
neutral_15.jpg,data/neutral/neutral_15.jpg,neutral,3
focused_469.png,data/focused/focused_469.png,focused,1
angry_147.png,data/angry/angry_147.png,angry,0
neutral_215.png,data/neutral/neutral_215.png,neutral,3
focused_443.jpg,data/focused/focused_443.jpg,focused,1
angry_42.png,data/angry/angry_42.png,angry,0
focused_209.png,data/focused/focused_209.png,focused,1
focused_169.png,data/focused/focused_169.png,focused,1
neutral_189.jpg,data/neutral/neutral_189.jpg,neutral,3
happy_309.jpg,data/happy/happy_309.jpg,happy,2
angry_267.png,data/angry/angry_267.png,angry,0
angry_1.jpg,data/angry/angry_1.jpg,angry,0
neutral_139.png,data/neutral/neutral_139.png,neutral,3
angry_64.jpg,data/angry/angry_64.jpg,angry,0
happy_303.png,data/happy/happy_303.png,happy,2
angry_327.jpg,data/angry/angry_327.jpg,angry,0
neutral_250.png,data/neutral/neutral_250.png,neutral,3
focused_4.png,data/focused/focused_4.png,focused,1
focused_176.png,data/focused/focused_176.png,focused,1
angry_85.png,data/angry/angry_85.png,angry,0
angry_271.png,data/angry/angry_271.png,angry,0
focused_291.png,data/focused/focused_291.png,focused,1
focused_111.png,data/focused/focused_111.png,focused,1
focused_117.jpg,data/focused/focused_117.jpg,focused,1
angry_317.png,data/angry/angry_317.png,angry,0
happy_268.png,data/happy/happy_268.png,happy,2
neutral_70.png,data/neutral/neutral_70.png,neutral,3
neutral_408.jpg,data/neutral/neutral_408.jpg,neutral,3
angry_326.png,data/angry/angry_326.png,angry,0
happy_326.jpg,data/happy/happy_326.jpg,happy,2
angry_260.png,data/angry/angry_260.png,angry,0
angry_454.png,data/angry/angry_454.png,angry,0
happy_84.png,data/happy/happy_84.png,happy,2
focused_253.png,data/focused/focused_253.png,focused,1
angry_80.jpg,data/angry/angry_80.jpg,angry,0
focused_251.png,data/focused/focused_251.png,focused,1
angry_140.jpg,data/angry/angry_140.jpg,angry,0
focused_60.jpg,data/focused/focused_60.jpg,focused,1
neutral_184.png,data/neutral/neutral_184.png,neutral,3
happy_442.png,data/happy/happy_442.png,happy,2
neutral_231.png,data/neutral/neutral_231.png,neutral,3
focused_39.png,data/focused/focused_39.png,focused,1
neutral_159.png,data/neutral/neutral_159.png,neutral,3
neutral_363.png,data/neutral/neutral_363.png,neutral,3
neutral_450.png,data/neutral/neutral_450.png,neutral,3
focused_179.png,data/focused/focused_179.png,focused,1
neutral_257.png,data/neutral/neutral_257.png,neutral,3
angry_415.jpg,data/angry/angry_415.jpg,angry,0
focused_218.png,data/focused/focused_218.png,focused,1
neutral_448.png,data/neutral/neutral_448.png,neutral,3
angry_104.jpg,data/angry/angry_104.jpg,angry,0
focused_450.png,data/focused/focused_450.png,focused,1
neutral_240.jpg,data/neutral/neutral_240.jpg,neutral,3
focused_296.png,data/focused/focused_296.png,focused,1
happy_282.png,data/happy/happy_282.png,happy,2
happy_222.png,data/happy/happy_222.png,happy,2
angry_94.png,data/angry/angry_94.png,angry,0
happy_392.png,data/happy/happy_392.png,happy,2
neutral_346.png,data/neutral/neutral_346.png,neutral,3
happy_11.png,data/happy/happy_11.png,happy,2
angry_491.png,data/angry/angry_491.png,angry,0
angry_125.png,data/angry/angry_125.png,angry,0
angry_78.jpg,data/angry/angry_78.jpg,angry,0
focused_286.png,data/focused/focused_286.png,focused,1
focused_165.png,data/focused/focused_165.png,focused,1
neutral_436.png,data/neutral/neutral_436.png,neutral,3
angry_241.png,data/angry/angry_241.png,angry,0
happy_311.png,data/happy/happy_311.png,happy,2
happy_452.png,data/happy/happy_452.png,happy,2
happy_151.png,data/happy/happy_151.png,happy,2
neutral_395.png,data/neutral/neutral_395.png,neutral,3
neutral_169.png,data/neutral/neutral_169.png,neutral,3
happy_448.jpg,data/happy/happy_448.jpg,happy,2
happy_76.png,data/happy/happy_76.png,happy,2
angry_149.png,data/angry/angry_149.png,angry,0
neutral_18.png,data/neutral/neutral_18.png,neutral,3
happy_492.png,data/happy/happy_492.png,happy,2
happy_235.png,data/happy/happy_235.png,happy,2
happy_397.jpg,data/happy/happy_397.jpg,happy,2
happy_457.png,data/happy/happy_457.png,happy,2
happy_358.png,data/happy/happy_358.png,happy,2
focused_6.jpg,data/focused/focused_6.jpg,focused,1
angry_363.jpg,data/angry/angry_363.jpg,angry,0
angry_297.jpg,data/angry/angry_297.jpg,angry,0
angry_333.png,data/angry/angry_333.png,angry,0
happy_160.png,data/happy/happy_160.png,happy,2
focused_127.jpg,data/focused/focused_127.jpg,focused,1
neutral_194.jpg,data/neutral/neutral_194.jpg,neutral,3
angry_278.jpg,data/angry/angry_278.jpg,angry,0
focused_452.png,data/focused/focused_452.png,focused,1
angry_173.png,data/angry/angry_173.png,angry,0
focused_20.png,data/focused/focused_20.png,focused,1
focused_50.png,data/focused/focused_50.png,focused,1
angry_483.jpg,data/angry/angry_483.jpg,angry,0
focused_398.png,data/focused/focused_398.png,focused,1
happy_17.png,data/happy/happy_17.png,happy,2
angry_399.png,data/angry/angry_399.png,angry,0
angry_279.png,data/angry/angry_279.png,angry,0
happy_359.jpg,data/happy/happy_359.jpg,happy,2
angry_121.png,data/angry/angry_121.png,angry,0
angry_63.jpg,data/angry/angry_63.jpg,angry,0
happy_186.png,data/happy/happy_186.png,happy,2
angry_342.png,data/angry/angry_342.png,angry,0
angry_431.jpg,data/angry/angry_431.jpg,angry,0
happy_468.png,data/happy/happy_468.png,happy,2
happy_466.png,data/happy/happy_466.png,happy,2
focused_17.jpg,data/focused/focused_17.jpg,focused,1
happy_13.jpg,data/happy/happy_13.jpg,happy,2
happy_334.jpg,data/happy/happy_334.jpg,happy,2
neutral_300.png,data/neutral/neutral_300.png,neutral,3
neutral_42.png,data/neutral/neutral_42.png,neutral,3
neutral_30.png,data/neutral/neutral_30.png,neutral,3
focused_481.png,data/focused/focused_481.png,focused,1
angry_154.png,data/angry/angry_154.png,angry,0
focused_122.png,data/focused/focused_122.png,focused,1
neutral_92.jpg,data/neutral/neutral_92.jpg,neutral,3
focused_133.png,data/focused/focused_133.png,focused,1
neutral_138.png,data/neutral/neutral_138.png,neutral,3
focused_337.png,data/focused/focused_337.png,focused,1
happy_286.jpg,data/happy/happy_286.jpg,happy,2
happy_179.jpg,data/happy/happy_179.jpg,happy,2
happy_82.png,data/happy/happy_82.png,happy,2
angry_330.jpg,data/angry/angry_330.jpg,angry,0
happy_465.png,data/happy/happy_465.png,happy,2
angry_447.png,data/angry/angry_447.png,angry,0
focused_421.png,data/focused/focused_421.png,focused,1
angry_382.png,data/angry/angry_382.png,angry,0
neutral_337.png,data/neutral/neutral_337.png,neutral,3
angry_161.png,data/angry/angry_161.png,angry,0
happy_247.png,data/happy/happy_247.png,happy,2
happy_54.png,data/happy/happy_54.png,happy,2
focused_162.png,data/focused/focused_162.png,focused,1
neutral_56.png,data/neutral/neutral_56.png,neutral,3
angry_280.jpg,data/angry/angry_280.jpg,angry,0
angry_30.jpg,data/angry/angry_30.jpg,angry,0
angry_322.png,data/angry/angry_322.png,angry,0
angry_435.png,data/angry/angry_435.png,angry,0
angry_244.png,data/angry/angry_244.png,angry,0
focused_95.png,data/focused/focused_95.png,focused,1
angry_452.png,data/angry/angry_452.png,angry,0
neutral_252.png,data/neutral/neutral_252.png,neutral,3
neutral_433.png,data/neutral/neutral_433.png,neutral,3
angry_84.jpg,data/angry/angry_84.jpg,angry,0
angry_190.png,data/angry/angry_190.png,angry,0
focused_259.jpg,data/focused/focused_259.jpg,focused,1
focused_366.png,data/focused/focused_366.png,focused,1
angry_345.png,data/angry/angry_345.png,angry,0
angry_240.png,data/angry/angry_240.png,angry,0
happy_211.png,data/happy/happy_211.png,happy,2
